Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
788.5039994,3080,-152.8972515,102.4742206,94.63942496,71.77295406,74.8414763,28.36576432,228.5739472,319.2131298,151.2106543,140.9044286,65.17384247,84.91400669,0,74.75775739,-93.08471174,0,-0.001387988,0.005652735,-0.005611102,
788.5119994,3080,18.54539895,155.2368874,32.93957599,40.54508752,20.56881371,92.1177551,-134.4277807,-154.1459105,392.3178639,119.791129,62.05302698,204.0430628,0,164.0713734,469.531126,0,-0.001529706,0.005172417,-0.005066933,
788.5199994,3080,-215.0918541,105.2219003,38.0361104,87.35288587,74.84326421,82.30840644,77.65614046,87.34292621,-97.28424462,84.18843068,102.8984398,-67.44465714,0,-70.995149,-354.2286385,0,-0.00132317,0.005446696,-0.006035215,
788.5279994,3080,7.669728272,114.1142336,84.87013706,35.04647389,41.00640435,14.39853845,88.37650486,170.2176894,459.6527601,142.1462103,42.69169531,241.6262453,0,213.1828269,376.8735423,0,0.001216068,0.001631302,-0.00149251,
788.5359994,3080,-132.7749331,106.7973789,-6.889660952,44.85429917,21.31185376,94.0184852,-147.3222582,-205.3342952,47.58447581,60.22038699,83.61683407,-10.93796212,0,-27.27527856,-12.09847036,0,0.005441013,-0.004012626,0.005168939,
788.5439994,3080,-160.0186977,75.5156294,78.28782539,49.84673173,57.64127024,11.32359089,206.3443591,314.9574056,134.9698781,94.29426431,41.20922781,51.09975728,0,45.51331477,-98.52737737,0,0.004989016,-0.003319241,0.00387551,
788.5519994,3080,29.07491798,146.6886702,27.17335691,35.13761539,17.78971089,85.63936217,-147.5624623,-144.8812248,395.5898369,97.48690694,57.78429536,188.0066227,0,151.0056554,452.1460331,0,0.003829213,-0.002088252,0.002070463,
788.5599994,3080,-213.3451226,90.41627806,29.59817938,68.08635941,61.21548468,66.92165214,65.81586684,75.76744374,-92.97432833,69.36879488,103.144616,-78.09062581,0,-87.24510102,-374.5881554,0,0.005076151,-0.003597736,0.003498695,
788.5679994,3080,7.335219642,108.372325,77.63768408,14.748564,20.43895438,-4.25086426,83.45260519,166.9261704,460.9875885,120.9234149,31.91227017,231.5847691,0,196.2891864,390.0471212,0,0.004260027,-0.002712922,0.000375094,
788.5759994,3080,-107.687048,131.1301458,-8.461635176,46.66979016,14.59946159,95.9452212,-165.2629557,-216.0011918,62.84692049,49.37123831,90.51430685,-10.06620952,0,-38.42043459,11.88754939,0,0.004386212,-0.002915387,-0.002540598,
788.5839994,3080,-143.2706073,87.84758515,74.86580055,46.21795856,52.84419441,1.738293941,201.8825489,309.8673296,139.3763212,98.31095629,58.85648359,49.86240227,0,34.63304235,-124.935949,0,0.004648098,-0.003293375,-0.002070606,
788.5919994,3080,39.96883537,147.2059374,20.3748995,23.18272003,1.500209088,60.65995059,-149.7020554,-147.4110004,409.5151953,96.3217055,51.89461496,188.2065793,0,151.7389316,481.2233095,0,0.004133165,-0.002752234,-0.002324739,
788.5999994,3080,-199.2160844,101.8073524,21.74747557,69.0302957,52.52049274,67.01785495,50.40615138,64.33188229,-95.4199124,71.62679056,100.7722046,-85.7329928,0,-97.46007618,-343.6426227,0,0.004537848,-0.003285585,-0.002803373,
788.6079994,3080,14.56780379,104.9905572,69.69100908,7.618620019,14.7811825,0.582033633,83.85918415,182.2249104,455.6834348,129.0336172,28.62610904,220.0741143,0,188.4863617,393.6655876,0,0.003382054,-0.003011939,-0.00293206,
788.6159994,3080,-94.35640847,129.3751769,-19.00800539,35.38000223,-1.365224848,96.05484942,-176.3321003,-212.4537195,68.04963401,48.97468494,70.14417622,-25.70150868,0,-34.38949671,58.14269965,0,0.002021546,-0.00310146,-0.003232573,
788.6239994,3080,-127.9544664,101.8792053,70.62410183,46.34440472,42.04258643,7.029948698,195.964682,317.0469939,132.3657667,109.7029856,53.24126936,32.95613273,0,31.10900869,-107.443323,0,0.002257375,-0.003237709,-0.00355467,
788.6319994,3080,51.65926042,149.1545908,22.41870332,15.48941573,-8.100804435,62.07092453,-148.6732076,-126.1811319,428.2220204,119.1432358,52.2347433,188.5691662,0,159.121055,502.3371594,0,0.002444966,-0.003073537,-0.003746411,
788.6399994,3080,-190.7470672,105.7554251,24.73645602,66.15858298,38.57752407,72.33165184,35.72621566,67.85033035,-86.40244075,80.86740261,92.41856059,-92.44132279,0,-91.83933401,-313.7439596,0,0.002186374,-0.003282069,-0.004072793,
788.6479994,3080,35.3948987,130.9874635,81.71193965,23.39449808,16.3337107,14.92700867,83.41395035,199.8325405,461.699688,147.6311794,32.67204241,225.6175817,0,200.0453061,407.4392954,0,0.001462604,-0.003186164,-0.008616537,
788.6559994,3080,-69.7081462,146.4572365,-9.333393239,45.44150616,11.75878241,113.7409784,-176.2461101,-205.8159306,91.84406523,84.85448626,85.07517648,-1.479260616,0,-11.83454912,67.12269835,0,5.60E-05,-0.003258044,-0.015822447,
788.6639994,3080,-159.0218385,73.73878211,122.0202063,48.30626392,69.35661411,-33.47294939,423.4999029,629.6746849,144.3290032,152.9342123,37.94994864,56.59732679,0,59.09990985,-253.0694609,0,0.000146912,-0.003300807,-0.015213297,
788.6719994,3080,114.8620734,142.6391616,74.74196965,-2.552320576,-5.447903846,5.569977901,20.91042337,130.638282,639.9204861,161.3419067,5.874699999,320.7323054,0,284.5767685,694.7529392,0,0.000629714,-0.003276301,-0.013545986,
788.6799994,3080,-143.7242983,145.8933018,-42.93810377,59.23335867,12.38656094,139.2662274,-240.6824691,-321.1562886,-109.1954049,56.10008697,101.0794707,-115.9318149,0,-119.0168322,-150.5204864,0,0.000150096,-0.003359362,-0.015739063,
788.6879994,3080,-88.53217663,100.9145128,86.14094667,39.90204452,46.34589153,6.236496112,236.989809,375.0345796,219.792617,144.0075,42.33102281,94.24261195,0,88.95672634,-20.19355452,0,0.000462367,-0.003343182,-0.014615514,
788.6959994,3080,51.233905,143.2454563,24.45272039,11.77513431,-6.812475212,50.15550065,-104.3431514,-82.7120037,414.3702972,119.9225021,36.66596584,179.0741572,0,157.6364894,474.877558,0,-0.000430291,-0.00253065,-0.015854871,
788.7039994,3080,-146.8216143,117.4995818,-2.461591354,49.95684807,23.36364906,68.71272514,-56.74966158,-67.46557601,-48.50913727,72.95464897,79.36718126,-82.37287497,0,-78.02291102,-176.7204327,0,-0.001929075,-0.00116616,-0.017862295,
788.7119994,3080,-26.33398715,100.8782462,74.52327316,13.69087617,20.36353483,-15.46701787,155.0475436,278.6786284,342.9281079,137.2858968,27.16938987,151.8544385,0,137.4473048,218.4488224,0,-0.001535917,-0.001361816,-0.017029394,
788.7199994,3080,-8.945572022,132.9521916,-8.210830909,17.91650448,-14.44927402,70.07750439,-180.7489934,-198.6978257,249.6298808,84.13515264,51.657929,74.97686545,0,55.17842352,320.8039878,0,-0.001315869,-0.001783773,-0.0174888,
788.7279994,3080,-137.6309972,107.5842473,34.4298476,55.9170245,37.60766853,48.92783271,78.7908309,142.5088373,23.1978632,96.44187123,73.20349538,-36.36330416,0,-34.91266364,-175.8399518,0,-0.001575655,-0.0014161,-0.01757797,
788.7359994,3081,45.31644855,139.3133538,56.99658108,19.35567714,15.39775259,28.50982356,26.0811259,118.8251533,426.9293141,140.9765556,43.19133857,198.1468719,0,171.6912293,384.8068925,0,-0.00303041,0.001713828,-0.018391693,
788.7439994,3081,-73.25201248,136.3188088,-8.709777891,41.3840795,13.93404305,92.18223076,-137.3200833,-157.4335837,66.27960577,75.72760968,85.62814012,-15.38147204,0,-32.75690631,3.9992327,0,-0.005855164,0.007276654,-0.020081004,
788.7519994,3081,-85.47925447,91.81373726,70.31067875,33.42861778,39.30692391,4.637586249,173.4689584,289.8915762,186.5928349,115.3882392,56.78597606,63.72770467,0,51.90482011,-40.98216193,0,-0.005484406,0.006595707,-0.019841009,
788.7599994,3081,42.49500723,131.8666904,10.51838431,4.423480217,-12.84841976,40.90477376,-148.539326,-130.8855642,381.2559252,95.9825714,48.70607234,151.5295736,0,120.2285437,444.4919415,0,-0.004594554,0.004872035,-0.019662758,
788.7679994,3081,-164.4757149,92.48387296,10.76262771,43.48648162,24.80514779,35.28506634,29.77445361,65.83614887,-51.71869258,66.7636794,77.63705464,-86.51961643,0,-91.25274863,-243.8082708,0,-0.005413609,0.006484908,-0.020116472,
788.7759994,3081,30.97301624,112.9082004,63.69629796,9.502440281,2.595919219,0.092530276,74.45301747,184.0853206,419.5774332,124.5650374,27.99605875,188.7074267,0,160.72232,376.1580199,0,-0.003040677,0.004392805,-0.019927902,
788.7839994,3081,-48.66112586,130.9127271,-13.73920453,31.9375253,-5.794172258,91.95389857,-174.2228544,-200.8034562,100.5514667,66.10422124,80.93657835,-0.751501849,0,-17.67508623,104.370447,0,-0.000291503,0.00306555,-0.020094241,
788.7919994,3081,-107.1883679,85.55341318,67.36428099,38.26833097,36.64007069,1.710788569,182.0796683,293.8350637,115.2905116,106.8670943,56.45146668,26.12632985,0,14.47563121,-105.1259597,0,-0.000769063,0.003505523,-0.020226752,
788.7999994,3081,71.64541255,140.35832,23.21230565,12.50779413,-15.77547753,50.98269885,-135.4448492,-109.6164995,414.4986652,105.9258573,40.79924325,185.4381631,0,142.0134065,522.3512926,0,-0.001096666,0.003062784,-0.020176073,
788.8079994,3081,-164.1298356,100.7520377,8.03122765,50.79950863,22.70907203,61.52218101,9.527252875,35.70970168,-88.79613704,71.6819675,92.00610668,-96.20971039,0,-103.7323939,-282.9010908,0,-0.000562781,0.003139967,-0.020382629,
788.8159994,3081,36.16188048,117.7818153,71.08260206,16.01539905,9.906780931,1.326608132,93.92412086,220.4556103,428.6136037,135.2130892,31.08431913,192.0293927,0,160.2861046,344.8170344,0,-0.000830945,0.003756345,-0.017792558,
